procedures,provstem,gp_prov_address_suburb,gp_prov_address_state,gp_prov_address_postcode,lon,lat
1,220087,ESSENDON NORTH,VIC,3041,144.9048,-37.73146
33,220087,MALVERN,VIC,3144,145.0341,-37.85744
3,220087,MALVERN EAST,VIC,3145,145.0493,-37.87356
65,220087,RICHMOND,VIC,3121,145.0018,-37.8233
1,220087,ROYAL WOMENS HOSPITAL,VIC,3053,144.9661,-37.80357
1,220133,FRANKSTON,VIC,3199,145.136,-38.16258
294,220384,LIVERPOOL,NSW,2170,150.9214,-33.92839
1,220384,POTTS POINT,NSW,2011,151.2216,-33.8736
1,220399,LIVERPOOL,NSW,2170,150.9214,-33.92839
12,220534,MOUNT LAWLEY,WA,6050,115.8719,-31.93057
7,220547,SPRING HILL,QLD,4000,153.0221,-27.46839
463,220555,BALLARAT,VIC,3350,143.8645,-37.57194
3,220555,BALLARAT CENTRAL,VIC,3350,143.8645,-37.57194
105,220555,NEW GISBORNE,VIC,3438,144.602,-37.45753
366,220604,AUCHENFLOWER,QLD,4066,152.9641,-27.47987
366,220604,HERSTON,QLD,4006,153.1752,-27.36618
1,220604,OUTPATIENTS CLINIC,QLD,4468,147.0263,-26.60019
1,220714,FERNY HILLS,QLD,4055,152.9242,-27.39368
1,220714,INALA,QLD,4077,152.9678,-27.60555
1,220715,WALGETT,NSW,2832,147.983,-29.95852
1,220743,COFFS HARBOUR,NSW,2450,152.6583,-30.09773
1,220743,URRAWEEN,QLD,4655,152.7837,-25.338
2,220775,TOWNSVILLE,QLD,4810,146.7647,-19.22778
29,220909,FOREST HILL,VIC,3131,145.1745,-37.8178
67,220909,MITCHAM,VIC,3132,145.1967,-37.81922
17,220909,WANTIRNA,VIC,3152,145.2217,-37.86495
371,221007,SUNNYBANK,QLD,4109,153.0574,-27.57925
2,221139,BROWNS PLAINS,QLD,4118,153.0273,-27.67381
31,221139,SUNNYBANK,QLD,4109,153.0574,-27.57925
1,221154,RANDWICK,NSW,2031,151.2392,-33.91483
1,221154,SYDNEY,NSW,2000,151.2567,-33.85995
14,221197,DEE WHY,NSW,2099,151.28,-33.74891
1,221197,FL 3,NSW,2065,151.1922,-33.82836
28,221197,FRENCHS FOREST,NSW,2086,151.2292,-33.75185
92,221197,WOLLSTONECRAFT,NSW,2065,151.1922,-33.82836
1,221284,CLOVERDALE,WA,6105,115.9633,-31.95388
55,221395,BELLA VISTA,NSW,2153,150.9559,-33.73165
110,221395,BLACKTOWN,NSW,2148,150.9005,-33.78375
8,221395,WESTMEAD,NSW,2145,150.9574,-33.8131
1,221444,76 SYDNEY RD,VIC,3058,144.9645,-37.7399
3,221444,BOORT HOSPITAL,VIC,3537,143.7445,-36.07933
1,221444,MURRAY ROAD MEDICAL CENT,VIC,3072,145.0057,-37.74247
1,221444,OZANAM DENTAL CLINIC,VIC,3051,144.9436,-37.8006
2,221444,PRESTON,VIC,3072,145.0057,-37.74247
1,221444,PRIVATE CLINIC,VIC,3047,144.9303,-37.68111
1,221444,ROYAL DENTAL HOSPITAL,VIC,3000,144.9568,-37.8174
1,221444,SUNSHINE DENTAL CLINIC,VIC,3021,144.7967,-37.74336
1,221463,92 EARL ST,WA,6312,117.3069,-32.97912
71,221669,BELLA VISTA,NSW,2153,150.9559,-33.73165
79,221669,WESTMEAD,NSW,2145,150.9574,-33.8131
18,221832,HURSTVILLE,NSW,2220,151.1018,-33.96669
69,221832,LIVERPOOL,NSW,2170,150.9214,-33.92839
16,221832,MIRANDA,NSW,2228,151.1016,-34.03769
94,222090,ASHFORD,SA,5035,138.5752,-34.95208
1,222090,RANDWICK,NSW,2031,151.2392,-33.91483
1,222233,SYDNEY,NSW,2000,151.2567,-33.85995
92,222234,WOOLLOONGABBA,QLD,4102,153.0328,-27.49546
19,222241,CAIRNS,QLD,4870,145.7423,-16.92376
25,222241,INNISFAIL,QLD,4860,145.8888,-17.52034
1,222241,REDCLIFFE,QLD,4020,153.1064,-27.21436
419,222643,EAST MELBOURNE,VIC,3002,144.9822,-37.81852
1,222643,EMERALD,QLD,4720,148.1879,-23.68492
118,222663,BUNDOORA,VIC,3083,145.0562,-37.70135
1,222663,HEIDELBERG,VIC,3084,145.0827,-37.74441
1,222698,EAST MELBOURNE,VIC,3002,144.9822,-37.81852
1258,222716,BOX HILL,VIC,3128,145.1224,-37.82887
1,222716,EAST MELBOURNE,VIC,3002,144.9822,-37.81852
3,222716,KENSINGTON PARK,SA,5068,138.655,-34.9226
1,222716,RICHMOND,VIC,3121,145.0018,-37.8233
1,222716,TRARALGON WEST,VIC,3844,146.6071,-38.31687
14,222719,SOUTH BRISBANE,QLD,4101,153.0097,-27.48425
1,222719,WOOLLOONGABBA,QLD,4102,153.0328,-27.49546
100,222730,TRARALGON,VIC,3844,146.6071,-38.31687
326,222847,BUDERIM,QLD,4556,153.0498,-26.70038
29,222847,COOPERS PLAINS,QLD,4108,153.0202,-27.56836
30,222847,NOOSAVILLE,QLD,4566,153.0474,-26.41173
118,223008,HURSTVILLE,NSW,2220,151.1018,-33.96669
1,223022,CARINGBAH,NSW,2229,151.1201,-34.05494
1,223022,KALAMUNDA,WA,6076,116.2083,-32.10896
145,223022,MIDLAND,WA,6056,116.0261,-31.8384
719,223298,PORT MACQUARIE,NSW,2444,152.8725,-31.43961
2,223567,EAST MELBOURNE,VIC,3002,144.9822,-37.81852
219,223567,FITZROY,VIC,3065,144.9778,-37.80261
9,223591,NORTH MELBOURNE,VIC,3051,144.9436,-37.8006
306,223599,CAULFIELD NORTH,VIC,3161,145.0199,-37.87373
2,223599,MOORABBIN,VIC,3189,145.0478,-37.94202
1,223599,RICHMOND,VIC,3121,145.0018,-37.8233
15,223652,MILDURA,VIC,3500,142.1542,-34.1931
1,223652,NEW LAMBTON HEIG,NSW,2305,151.7065,-32.93022
5,223652,WARNERS BAY,NSW,2282,151.6513,-32.98728
4,223707,PARKVILLE,VIC,3052,144.9489,-37.789
1,223741,BENDIGO,VIC,3550,144.2853,-36.76427
1,223760,CAROLINE SPRINGS,VIC,3023,144.7706,-37.78272
6,223769,EAST MELBOURNE,VIC,3002,144.9822,-37.81852
1,223895,WATERLOO,NSW,2017,151.2063,-33.90389
1,224018,CLAYTON,VIC,3168,145.1266,-37.91342
244,224106,LENAH VALLEY,TAS,7008,147.2933,-42.86193
2,224239,ALBURY BASE HOSP,NSW,2640,147.0266,-36.0162
1,224239,FL 5,NSW,2000,151.2567,-33.85995
4,224239,MATER MISER HOSP,NSW,2065,151.1922,-33.82836
262,224239,NORTH SYDNEY,NSW,2060,151.2046,-33.83986
1,224239,SHELLHARBOUR,NSW,2529,150.8458,-34.59243
2,224239,ST LEONARDS,NSW,2065,151.1922,-33.82836
8,224239,SYDNEY,NSW,2000,151.2567,-33.85995
1,224239,WODEN VALLEY HOSP,ACT,2605,149.0935,-35.33582
1,224239,WOMEN'S/CHILDREN'S HOSP,SA,5006,138.5845,-34.91152
3,224347,BOWENFELS,NSW,2790,150.3569,-33.31065
28,224347,KATOOMBA,NSW,2780,150.4356,-33.83292
2,224347,KINGSWOOD,NSW,2747,150.7394,-33.72232
78,224347,LITHGOW,NSW,2790,150.3569,-33.31065
1,224347,WERRINGTON COUNT,NSW,2747,150.7394,-33.72232
206,224361,SUNNYBANK,QLD,4109,153.0574,-27.57925
1,224401,LENNOX HEAD MEDICAL CENT,NSW,2478,153.5325,-28.86548
475,224507,PARKVILLE,VIC,3052,144.9489,-37.789
1,224507,U 2 PETER MACCALLUM CANC,VIC,3002,144.9822,-37.81852
1,224611,SPRING HILL,QLD,4000,153.0221,-27.46839
1,224652,MISSENDEN RD,NSW,2050,151.176,-33.89037
361,224659,IPSWICH,QLD,4305,152.7537,-27.62752
1,224659,ROYAL BRISBANE H,QLD,4029,153.0264,-27.44934
36,224898,BROKEN HILL,NSW,2880,142.2034,-30.17044
82,224898,CABOOLTURE,QLD,4510,152.9603,-27.07018
1,224931,ROSEBERY,NSW,2018,151.2027,-33.9233
166,224959,ROSE PARK,SA,5067,138.6306,-34.91999
14,225118,EAST MELBOURNE,VIC,3002,144.9822,-37.81852
1,225118,NORTH MELBOURNE,VIC,3051,144.9436,-37.8006
1740,225118,PARKVILLE,VIC,3052,144.9489,-37.789
1,225175,STRATHFIELD,NSW,2135,151.0848,-33.88101
1,225184,GOLDEN PINES,QLD,4615,152.0104,-26.65956
1,225202,BENDIGO,VIC,3552,NULL,NULL
6,225409,BROOKWATER,QLD,4300,152.885,-27.68227
1,225409,ROCKHAMPTON HOSP,QLD,4700,150.9581,-23.18017
14,225409,SOUTH BRISBANE,QLD,4101,153.0097,-27.48425
151,225409,SPRING HILL,QLD,4000,153.0221,-27.46839
3,225409,SPRINGFIELD CENT,QLD,4300,152.885,-27.68227
25,225478,CLAYTON,VIC,3168,145.1266,-37.91342
595,225739,JOONDALUP,WA,6027,115.7564,-31.76335
1,225789,RYDE HOSPITAL,NSW,2122,151.0921,-33.79136
5,225979,WINDSOR,QLD,4030,153.0297,-27.42687
57,226274,MEDINDIE,SA,5081,138.6177,-34.89142
1,226417,FITZROY,VIC,3065,144.9778,-37.80261
82,226696,GREENSLOPES,QLD,4120,153.0442,-27.50871
1,226866,SHOP 13 SPECSAVERS-ROXBU,VIC,3064,144.9422,-37.54652
245,226898,FRANKSTON,VIC,3199,145.136,-38.16258
3,226938,EAST MELBOURNE,VIC,3002,144.9822,-37.81852
2,226938,HEIDELBERG,VIC,3084,145.0827,-37.74441
84,227018,EAST MELBOURNE,VIC,3002,144.9822,-37.81852
1,227018,MELBOURNE,VIC,3000,144.9568,-37.8174
1,227229,HERMIT PARK MED CTR,QLD,4812,146.7877,-19.28663
1,227238,KIRWAN,QLD,4817,146.6523,-19.3105
3,227239,KING EDWARD MEMORIAL HOS,WA,6008,115.8114,-31.9566
3,227239,NEDLANDS,WA,6009,115.8047,-31.98579
1,227239,OSBORNE PARK HOSPITAL,WA,6021,115.8119,-31.87167
166,227239,SUBIACO,WA,6008,115.8114,-31.9566
1343,227239,WEST LEEDERVILLE,WA,6007,115.8343,-31.93567
6,227246,HOBART,TAS,7000,147.308,-42.87835
1,227281,WOY WOY,NSW,2256,151.3312,-33.48212
99,227396,NEWTOWN,NSW,2042,151.1754,-33.90065
7,227445,WODONGA,VIC,3690,146.8644,-36.13572
664,227446,GOSFORD,NSW,2250,151.1892,-33.32537
1,227446,KANWAL,NSW,2259,151.3772,-33.2088
1,227446,NEW LAMBTON HEIG,NSW,2305,151.7065,-32.93022
1,227446,WARATAH,NSW,2298,151.7222,-32.90563
1,227446,WESTMEAD,NSW,2145,150.9574,-33.8131
8,227456,BORROLOOLA,NT,0854,137.1471,-16.81839
1,227456,KATHERINE,NT,0852,133.0647,-14.92267
2,227456,MINJILANG,NT,0822,131.1317,-12.79928
204,227456,TIWI,NT,0810,130.877,-12.37845
1,227465,STRAHAN GENERAL PRACTICE,TAS,7468,145.5377,-42.70603
3,227534,KOGARAH,NSW,2217,151.1404,-33.97435
42,227534,MIRANDA,NSW,2228,151.1016,-34.03769
1,227665,CHATSWOOD,NSW,2067,151.1771,-33.79838
3,227854,BELLA VISTA,NSW,2153,150.9559,-33.73165
1,227854,WAHROONGA,NSW,2076,151.1082,-33.72326
343,227959,PARKVILLE,VIC,3052,144.9489,-37.789
7,227959,RICHMOND,VIC,3121,145.0018,-37.8233
1,228142,FETAL MEDICINE UNIT,ACT,2605,149.0935,-35.33582
1,228147,CARLTON,VIC,3053,144.9661,-37.80357
40,228147,MOUNT WAVERLEY,VIC,3149,145.1281,-37.88075
11,228147,MULGRAVE,VIC,3170,145.1679,-37.92094
85,228147,SPRINGVALE,VIC,3171,145.1568,-37.94461
160,228147,SPRINGVALE SOUTH,VIC,3172,145.1346,-37.97598
15,228147,UPPER FERNTREE G,VIC,3156,145.2929,-37.91793
1,228147,WANTIRNA,VIC,3152,145.2217,-37.86495
1,228193,DARWIN PVT HOSP,NT,0810,130.877,-12.37845
1,228193,GOVE DISTRICT HOSP,NT,0880,130.8718,-12.37806
329,228193,HERSTON,QLD,4006,153.1752,-27.36618
1,228193,KATHERINE DIST HOSP,NT,0850,132.262,-14.4645
1,228193,ROYAL BRISBANE H,QLD,4029,153.0264,-27.44934
24,228213,AUBURN,NSW,2144,151.0267,-33.85187
108,228213,BELLA VISTA,NSW,2153,150.9559,-33.73165
3,228213,RICHMOND,NSW,2753,150.6461,-33.60402
144,228327,BELLA VISTA,NSW,2153,150.9559,-33.73165
2,228387,EAST MELBOURNE,VIC,3002,144.9822,-37.81852
5,228445,MOREE,NSW,2400,149.4621,-29.47492
79,228445,RANDWICK,NSW,2031,151.2392,-33.91483
358,228445,SYDNEY,NSW,2000,151.2567,-33.85995
1,228781,BESWICK,NT,0852,133.0647,-14.92267
50,228814,NORTH MELBOURNE,VIC,3051,144.9436,-37.8006
3,228814,PARKVILLE,VIC,3052,144.9489,-37.789
1,228852,BRISBANE,QLD,4000,153.0221,-27.46839
1,229096,HURSTVILLE,NSW,2220,151.1018,-33.96669
290,229267,FRANKSTON,VIC,3199,145.136,-38.16258
15,229267,LANGWARRIN,VIC,3910,145.1983,-38.15637
1,229267,MILLICENT,SA,5280,140.2608,-37.44918
2,229267,WONTHAGGI,VIC,3995,145.6307,-38.57807
75,229298,SALE,VIC,3850,147.1062,-38.22419
1,229331,ELTHAM,VIC,3095,145.1586,-37.7133
1,229365,WOLLONGONG,NSW,2500,150.8743,-34.42317
8,229437,KOGARAH,NSW,2217,151.1404,-33.97435
608,229507,MURDOCH,WA,6150,115.8336,-32.06168
1,229596,BOX HILL,VIC,3128,145.1224,-37.82887
138,229596,EAST MELBOURNE,VIC,3002,144.9822,-37.81852
1,229596,PARKVILLE,VIC,3052,144.9489,-37.789
1,229739,BENTLEIGH EAST,VIC,3165,145.0594,-37.92237
1,229739,EAST LAUNCESTON,TAS,7250,147.0776,-41.43225
1,229739,MALVERN,VIC,3144,145.0341,-37.85744
375,229739,MOUNT WAVERLEY,VIC,3149,145.1281,-37.88075
1,229780,CAIRNS NORTH,QLD,4870,145.7423,-16.92376
1,229820,CAPALABA,QLD,4157,153.2071,-27.56818
310,229820,CARINA,QLD,4152,153.0968,-27.50135
66,229820,GREENSLOPES,QLD,4120,153.0442,-27.50871
107,229820,SUNNYBANK,QLD,4109,153.0574,-27.57925
1,230075,VERDUN ST,WA,6009,115.8047,-31.98579
2,230096,EAST MELBOURNE,VIC,3002,144.9822,-37.81852
10,230174,MUSWELLBROOK,NSW,2333,150.702,-32.24857
5,230174,NEW LAMBTON,NSW,2305,151.7065,-32.93022
5,230174,SCONE,NSW,2337,151.0804,-31.96675
181,230285,LIVERPOOL,NSW,2170,150.9214,-33.92839
4,230285,STRATHFIELD,NSW,2135,151.0848,-33.88101
1401,230487,GEELONG,VIC,3220,144.3465,-38.15704
2,230567,NOARLUNGA CENTRE,SA,5168,138.4963,-35.14974
1,230634,BARTON,ACT,2600,149.2011,-35.30291
10,230657,KINGAROY,QLD,4610,151.5226,-26.5769
18,230657,ROBINA,QLD,4226,153.4028,-28.06794
304,230657,SOUTHPORT,QLD,4215,153.3979,-27.96713
11,230657,TWEED HEADS,NSW,2485,153.5268,-28.18424
60,231396,NORTH MELBOURNE,VIC,3051,144.9436,-37.8006
2,231396,PARKVILLE,VIC,3052,144.9489,-37.789
1,231476,AUCHENFLOWER,QLD,4066,152.9641,-27.47987
109,231476,HERSTON,QLD,4006,153.1752,-27.36618
5,231476,IPSWICH,QLD,4305,152.7537,-27.62752
2,231579,BENDIGO,VIC,3550,144.2853,-36.76427
1,231585,MONASH MEDICAL CENTRE,VIC,3168,145.1266,-37.91342
37,231588,CLAYTON,VIC,3168,145.1266,-37.91342
68,231588,MOUNT WAVERLEY,VIC,3149,145.1281,-37.88075
3,231604,HEIDELBERG,VIC,3084,145.0827,-37.74441
1,231686,ALBURY,NSW,2640,147.0266,-36.0162
1,231686,EAST MELBOURNE,VIC,3002,144.9822,-37.81852
89,231686,MALVERN,VIC,3144,145.0341,-37.85744
548,231686,PARKVILLE,VIC,3052,144.9489,-37.789
3,231728,ADELAIDE,SA,5000,138.6086,-34.93746
1,231728,NOARLUNGA CENTRE,SA,5168,138.4963,-35.14974
516,231728,NORTH ADELAIDE,SA,5006,138.5845,-34.91152
1,231806,241 QUEEN ST,NSW,2138,151.086,-33.8461
1,231806,HORNSBY HEIGHTS,NSW,2077,151.0975,-33.69192
33,231809,ST ALBANS,VIC,3021,144.7967,-37.74336
25,232013,BUNDOORA,VIC,3083,145.0562,-37.70135
286,232047,CLEVELAND,QLD,4163,153.2657,-27.53522
231,232076,DEAKIN,ACT,2600,149.2011,-35.30291
109,232076,GARRAN,ACT,2605,149.0935,-35.33582
1,232108,MOSSMAN,QLD,4873,145.2991,-16.23085
31,232108,TIWI,NT,0810,130.877,-12.37845
40,232133,SE 18 GOLD COAST PRIVATE,QLD,4215,153.3979,-27.96713
1,232133,SOUTHPORT,QLD,4215,153.3979,-27.96713
18,232255,TWEED HEADS,NSW,2485,153.5268,-28.18424
1,232442,BELLA VISTA,NSW,2153,150.9559,-33.73165
1,232442,BLACKTOWN,NSW,2148,150.9005,-33.78375
2,232442,CAMPERDOWN,NSW,2050,151.176,-33.89037
5,232442,CHATSWOOD,NSW,2067,151.1771,-33.79838
535,232442,EASTWOOD,NSW,2122,151.0921,-33.79136
16,232442,MACQUARIE UNI,NSW,2109,151.1135,-33.77156
47,232442,WAHROONGA,NSW,2076,151.1082,-33.72326
4,232641,DUNCRAIG,WA,6023,115.774,-31.83447
18,232641,NARROGIN,WA,6312,117.3069,-32.97912
14,232641,NEDLANDS,WA,6009,115.8047,-31.98579
45,232641,SUBIACO,WA,6008,115.8114,-31.9566
239,232641,WEST LEEDERVILLE,WA,6007,115.8343,-31.93567
1,232652,ELTHAM NORTH,VIC,3095,145.1586,-37.7133
1,232683,WAGGA WAGGA,NSW,2650,147.3762,-35.07459
39,232720,2001046,QLD,4650,152.7913,-25.64098
4,232728,BIRTINYA,QLD,4575,153.1195,-26.74204
15,232728,BRISBANE,QLD,4000,153.0221,-27.46839
5,232728,BUDERIM,QLD,4556,153.0498,-26.70038
15,232728,GREENSLOPES,QLD,4120,153.0442,-27.50871
3,232730,CLAREMONT,WA,6010,115.7764,-31.97165
1,232730,ST JOHN OF GOD MURDOCH,WA,6150,115.8336,-32.06168
187,232730,SUBIACO,WA,6008,115.8114,-31.9566
52,232730,WEST LEEDERVILLE,WA,6007,115.8343,-31.93567
531,232741,GERALDTON,WA,6530,114.8625,-28.80249
11,232955,COOEE,TAS,7320,145.8621,-41.08422
1,232955,EMERALD HOSPITAL,QLD,4720,148.1879,-23.68492
66,232955,HOBART,TAS,7000,147.308,-42.87835
108,232955,LATROBE,TAS,7307,146.5736,-41.21049
39,232955,LENAH VALLEY,TAS,7008,147.2933,-42.86193
1,232955,QUEENSTOWN,TAS,7467,145.5297,-42.09373
87,233025,CLAYTON,VIC,3168,145.1266,-37.91342
70,233073,SPRING HILL,QLD,4000,153.0221,-27.46839
1,233099,2001038,QLD,4703,150.8943,-23.07456
251,233099,JOONDALUP,WA,6027,115.7564,-31.76335
128,233100,JOONDALUP,WA,6027,115.7564,-31.76335
1,233330,BRISBANE,QLD,4000,153.0221,-27.46839
3,233330,GREENSLOPES,QLD,4120,153.0442,-27.50871
8,233330,HERSTON,QLD,4006,153.1752,-27.36618
352,233330,SPRING HILL,QLD,4000,153.0221,-27.46839
93,233350,DANDENONG,VIC,3175,145.2085,-38.01611
68,233350,WANTIRNA,VIC,3152,145.2217,-37.86495
3,233364,CLAYTON,VIC,3168,145.1266,-37.91342
1,233364,MALVERN,VIC,3144,145.0341,-37.85744
2,233364,MITCHAM,VIC,3132,145.1967,-37.81922
1,233364,MOUNT WAVERLEY,VIC,3149,145.1281,-37.88075
201,233426,MURDOCH,WA,6150,115.8336,-32.06168
1,233487,CHARTERS TOWERS,QLD,4820,146.2756,-20.42845
2,233487,CHINCHILLA,QLD,4413,150.6386,-26.36023
5,233487,DALBY,QLD,4405,150.911,-27.3168
1,233487,GOONDIWINDI,QLD,4390,150.321,-28.22891
2,233487,KINGAROY,QLD,4610,151.5226,-26.5769
3,233487,LONGREACH,QLD,4730,143.4025,-23.79071
1,233487,ST VINCENTS HOSP,QLD,4350,151.8527,-27.57631
20,233487,WOOLLOONGABBA,QLD,4102,153.0328,-27.49546
463,233548,RANDWICK,NSW,2031,151.2392,-33.91483
135,233548,SYDNEY,NSW,2000,151.2567,-33.85995
1,233652,GOSFORD,NSW,2250,151.1892,-33.32537
448,233652,WYONG,NSW,2259,151.3772,-33.2088
25,233824,BOX HILL,VIC,3128,145.1224,-37.82887
576,233824,MITCHAM,VIC,3132,145.1967,-37.81922
27,233824,WANTIRNA,VIC,3152,145.2217,-37.86495
1,233899,MOURA HOSPITAL,QLD,4718,149.615,-24.67505
1,233948,PRINCE OF WALES HOSPITAL,NSW,2031,151.2392,-33.91483
335,234057,BUDERIM,QLD,4556,153.0498,-26.70038
32,234057,NAMBOUR,QLD,4560,152.9174,-26.63509
1,234309,CAMPBELLTOWN,SA,5074,138.6693,-34.88423
211,234309,PARKVILLE,VIC,3052,144.9489,-37.789
1,234322,PORT MACQUARIE,NSW,2444,152.8725,-31.43961
22,234470,ASHTONFIELD,NSW,2323,151.6076,-32.75761
151,234470,MAITLAND,NSW,2320,151.5437,-32.74174
62,234470,THORNTON,NSW,2322,151.6541,-32.81982
18,234596,BENOWA,QLD,4217,153.4122,-28.00878
42,234596,SALE,VIC,3850,147.1062,-38.22419
8,234755,GOSFORD,NSW,2250,151.1892,-33.32537
1292,234755,NORTH GOSFORD,NSW,2250,151.1892,-33.32537
1,235247,ASHFIELD,NSW,2131,151.124,-33.8876
4,235247,CAMPERDOWN,NSW,2050,151.176,-33.89037
110,235247,CAMPSIE,NSW,2194,151.1018,-33.9176
1,235247,KILCOY HOSPITAL,QLD,4515,152.5038,-26.87578
372,235247,KOGARAH,NSW,2217,151.1404,-33.97435
1,235396,RICHMOND,VIC,3121,145.0018,-37.8233
42,235552,BOX HILL,VIC,3128,145.1224,-37.82887
108,235552,BUNDOORA,VIC,3083,145.0562,-37.70135
92,235552,MITCHAM,VIC,3132,145.1967,-37.81922
46,235596,BEDFORD PARK,SA,5042,138.575,-35.00734
329,235596,GLENELG SOUTH,SA,5045,138.517,-34.97712
1,235613,LYELL MCEWIN HEALTH SERV,SA,5112,138.6666,-34.72623
576,235613,NORTH MACKAY,QLD,4740,149.0597,-21.33763
1,235674,2001304,NSW,2671,147.3082,-33.83928
55,235674,BANKSTOWN,NSW,2200,151.0149,-33.92656
1,235674,BELLA VISTA,NSW,2153,150.9559,-33.73165
1,235674,FAIRFIELD,NSW,2165,150.9475,-33.87244
133,235674,LIVERPOOL,NSW,2170,150.9214,-33.92839
1,235903,ASHFORD,SA,5035,138.5752,-34.95208
1,235903,ELIZABETH VALE,SA,5112,138.6666,-34.72623
77,235916,CLEVELAND,QLD,4163,153.2657,-27.53522
1,236087,CLAYTON,VIC,3168,145.1266,-37.91342
501,236191,CARLTON,VIC,3053,144.9661,-37.80357
1,236191,DANDENONG,VIC,3175,145.2085,-38.01611
67,236191,NORTH MELBOURNE,VIC,3051,144.9436,-37.8006
2,236191,WAGGA WAGGA,NSW,2650,147.3762,-35.07459
1,236283,MOREE,NSW,2400,149.4621,-29.47492
27,236336,BRIGHTON,VIC,3186,144.9963,-37.91507
73,236336,MALVERN,VIC,3144,145.0341,-37.85744
1,236439,EAST MELBOURNE,VIC,3002,144.9822,-37.81852
99,236901,ST ALBANS,VIC,3021,144.7967,-37.74336
8,236943,FOOTSCRAY,VIC,3011,144.908,-37.8071
93,236943,ST ALBANS,VIC,3021,144.7967,-37.74336
1,236981,PARKVILLE,VIC,3052,144.9489,-37.789
3,237021,KINGS ROAD MEDICAL CTR,QLD,4812,146.7877,-19.28663
22,237021,THURINGOWA CENTR,QLD,4817,146.6523,-19.3105
441,237057,MOUNT LAWLEY,WA,6050,115.8719,-31.93057
1,237261,DOUBLE BAY,NSW,2028,151.241,-33.87841
8,237277,MEADOWBROOK,QLD,4131,153.1361,-27.66991
7,237462,RANDWICK,NSW,2031,151.2392,-33.91483
127,237462,WOOLLAHRA,NSW,2025,151.2405,-33.88871
24,237510,STANTHORPE,QLD,4380,151.6754,-28.66459
6,237608,HOBART,TAS,7000,147.308,-42.87835
330,237680,BELLA VISTA,NSW,2153,150.9559,-33.73165
5,237680,CASTLE HILL,NSW,2154,151.0009,-33.73238
1,237784,SALISBURY,SA,5108,138.6188,-34.76155
2,237788,ELIZABETH VALE,SA,5112,138.6666,-34.72623
1,237788,GAWLER EAST,SA,5118,138.7057,-34.58378
1,237788,HORSHAM,VIC,3400,142.2037,-36.72525
1,237788,KAPUNDA,SA,5373,138.9303,-34.30301
7,237788,MODBURY,SA,5092,138.6802,-34.82132
5,237788,NORTH ADELAIDE,SA,5006,138.5845,-34.91152
44,237788,PORT AUGUSTA,SA,5700,137.7031,-32.73576
30,237843,CAMPBELLTOWN,SA,5074,138.6693,-34.88423
308,237843,KENSINGTON PARK,SA,5068,138.655,-34.9226
1,237843,NORTH ADELAIDE,SA,5006,138.5845,-34.91152
203,237884,NORTH MACKAY,QLD,4740,149.0597,-21.33763
1,238117,BANKSTOWN,NSW,2200,151.0149,-33.92656
13,238117,CARINGBAH,NSW,2229,151.1201,-34.05494
233,238117,KOGARAH,NSW,2217,151.1404,-33.97435
329,238117,MIRANDA,NSW,2228,151.1016,-34.03769
2,238204,GEELONG,VIC,3220,144.3465,-38.15704
25,238217,KALGOORLIE,WA,6430,121.4465,-30.59907
279,238431,LAUNCESTON,TAS,7250,147.0776,-41.43225
1,238445,CALOUNDRA,QLD,4551,153.0884,-26.82807
278,238477,KINGSWOOD,NSW,2747,150.7394,-33.72232
1,238477,NORWEST,NSW,2153,150.9559,-33.73165
303,238516,MURDOCH,WA,6150,115.8336,-32.06168
1,238591,NEW LAMBTON,NSW,2305,151.7065,-32.93022
52,238627,BELMONT,NSW,2280,151.6632,-33.01971
70,238627,GATESHEAD,NSW,2290,151.7078,-32.98396
158,238627,NEW LAMBTON HEIG,NSW,2305,151.7065,-32.93022
10,238627,WARNERS BAY,NSW,2282,151.6513,-32.98728
1,238651,ALEXANDRIA,NSW,2015,151.1948,-33.91011
144,238651,WESTMEAD,NSW,2145,150.9574,-33.8131
40,238687,ADELAIDE,SA,5000,138.6086,-34.93746
11,238687,ASHFORD,SA,5035,138.5752,-34.95208
449,238687,HENLEY BEACH,SA,5022,138.4926,-34.90546
15,238687,NORTH ADELAIDE,SA,5006,138.5845,-34.91152
168,238687,WOODVILLE SOUTH,SA,5011,NULL,NULL
375,238743,AUCHENFLOWER,QLD,4066,152.9641,-27.47987
1,238743,CASUARINA,NT,0810,130.877,-12.37845
1,238743,HERSTON,QLD,4006,153.1752,-27.36618
3,238866,GARRAN,ACT,2605,149.0935,-35.33582
69,238866,RANDWICK,NSW,2031,151.2392,-33.91483
168,238894,KALGOORLIE,WA,6430,121.4465,-30.59907
2,238897,INGLIS MEDICAL CENTRE,VIC,3850,147.1062,-38.22419
333,238928,MODBURY,SA,5092,138.6802,-34.82132
33,238928,NORTH ADELAIDE,SA,5006,138.5845,-34.91152
1,239014,MARYBOROUGH HOSPITAL,QLD,4650,152.7913,-25.64098
75,239114,CAIRNS,QLD,4870,145.7423,-16.92376
1,239133,BOX HILL,VIC,3128,145.1224,-37.82887
556,239133,GLEN WAVERLEY,VIC,3150,145.1708,-37.87697
19,239133,MOUNT WAVERLEY,VIC,3149,145.1281,-37.88075
23,239133,WANTIRNA,VIC,3152,145.2217,-37.86495
226,239227,NEW LAMBTON,NSW,2305,151.7065,-32.93022
